action,run_number,dcoord,menu_action
108,0,"(0, 4)",False
110,0,"(0, 4)",False
95,0,"(0, 4)",False
46,0,"(0, 4)",True
117,0,"(0, 4)",False
106,0,"(0, 4)",False
117,0,"(0, 4)",False
98,0,"(0, 4)",False
106,0,"(0, 4)",False
117,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
121,0,"(0, 4)",False
107,0,"(0, 4)",False
117,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
95,0,"(0, 4)",False
46,0,"(0, 4)",True
110,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
107,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
32,0,"(0, 4)",True
104,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
98,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
117,0,"(0, 4)",False
107,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
121,0,"(0, 4)",False
104,0,"(0, 4)",False
106,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
107,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
110,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
32,0,"(0, 4)",True
104,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
106,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
32,0,"(0, 4)",True
115,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
107,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
110,0,"(0, 4)",False
95,0,"(0, 4)",False
117,0,"(0, 4)",True
117,0,"(0, 4)",True
117,0,"(0, 4)",True
117,0,"(0, 4)",True
117,0,"(0, 4)",True
108,0,"(0, 4)",True
108,0,"(0, 4)",True
108,0,"(0, 4)",True
108,0,"(0, 4)",True
108,0,"(0, 4)",True
46,0,"(0, 4)",True
104,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
121,0,"(0, 4)",False
115,0,"(0, 4)",False
121,0,"(0, 4)",False
104,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
121,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
121,0,"(0, 4)",False
104,0,"(0, 4)",False
121,0,"(0, 4)",False
106,0,"(0, 4)",False
107,0,"(0, 4)",False
106,0,"(0, 4)",False
107,0,"(0, 4)",False
104,0,"(0, 4)",False
110,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
107,0,"(0, 4)",False
104,0,"(0, 4)",False
110,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
104,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
115,0,"(0, 4)",False
121,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
121,0,"(0, 4)",False
121,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
121,0,"(0, 4)",False
121,0,"(0, 4)",False
32,0,"(0, 4)",True
121,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
106,0,"(0, 4)",False
108,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
32,0,"(0, 4)",True
104,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
32,0,"(0, 4)",True
115,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
98,0,"(0, 4)",False
115,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
121,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
106,0,"(0, 4)",False
98,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
115,0,"(0, 4)",False
95,0,"(0, 4)",False
46,0,"(0, 4)",True
108,0,"(0, 4)",False
107,0,"(0, 4)",False
32,0,"(0, 4)",True
68,0,"(0, 4)",False
97,0,"(0, 4)",True
32,0,"(0, 4)",True
112,0,"(0, 4)",True
114,0,"(0, 4)",True
115,0,"(0, 4)",True
13,0,"(0, 4)",True
32,0,"(0, 4)",True
32,0,"(0, 4)",True
108,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
98,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
98,0,"(0, 4)",False
115,0,"(0, 4)",False
117,0,"(0, 4)",False
107,0,"(0, 4)",False
108,0,"(0, 4)",False
95,0,"(0, 4)",False
46,0,"(0, 4)",True
115,0,"(0, 4)",False
115,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
108,0,"(0, 4)",False
32,0,"(0, 4)",True
68,0,"(0, 4)",False
97,0,"(0, 4)",True
32,0,"(0, 4)",True
112,0,"(0, 4)",True
114,0,"(0, 4)",True
115,0,"(0, 4)",True
13,0,"(0, 4)",True
32,0,"(0, 4)",True
32,0,"(0, 4)",True
108,0,"(0, 4)",False
108,0,"(0, 4)",False
106,0,"(0, 4)",False
107,0,"(0, 4)",False
95,0,"(0, 4)",False
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
46,0,"(0, 4)",True
110,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
115,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
32,0,"(0, 4)",True
68,0,"(0, 4)",False
97,0,"(0, 4)",True
32,0,"(0, 4)",True
112,0,"(0, 4)",True
114,0,"(0, 4)",True
115,0,"(0, 4)",True
13,0,"(0, 4)",True
32,0,"(0, 4)",True
32,0,"(0, 4)",True
106,0,"(0, 4)",False
95,0,"(0, 4)",False
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
107,0,"(0, 4)",True
46,0,"(0, 4)",True
115,0,"(0, 4)",False
95,0,"(0, 4)",False
46,0,"(0, 4)",True
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
95,0,"(0, 4)",False
46,0,"(0, 4)",True
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
98,0,"(0, 4)",False
108,0,"(0, 4)",False
32,0,"(0, 4)",True
115,0,"(0, 4)",False
110,0,"(0, 4)",False
108,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
115,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
106,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
106,0,"(0, 4)",False
115,0,"(0, 4)",False
107,0,"(0, 4)",False
115,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
110,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
110,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
110,0,"(0, 4)",False
32,0,"(0, 4)",True
110,0,"(0, 4)",False
110,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
106,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
110,0,"(0, 4)",False
117,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
110,0,"(0, 4)",False
117,0,"(0, 4)",False
110,0,"(0, 4)",False
115,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
110,0,"(0, 4)",False
117,0,"(0, 4)",False
106,0,"(0, 4)",False
117,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
115,0,"(0, 4)",False
106,0,"(0, 4)",False
98,0,"(0, 4)",False
98,0,"(0, 4)",False
110,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
115,0,"(0, 4)",False
104,0,"(0, 4)",False
32,0,"(0, 4)",True
68,0,"(0, 4)",False
97,0,"(0, 4)",True
32,0,"(0, 4)",True
112,0,"(0, 4)",True
114,0,"(0, 4)",True
115,0,"(0, 4)",True
13,0,"(0, 4)",True
32,0,"(0, 4)",True
32,0,"(0, 4)",True
104,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
101,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
101,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
108,0,"(0, 4)",False
108,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
121,0,"(0, 4)",False
107,0,"(0, 4)",False
106,0,"(0, 4)",False
121,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
240,0,"(0, 4)",False
121,0,"(0, 4)",True
32,0,"(0, 4)",True
32,0,"(0, 4)",True
121,0,"(0, 4)",False
115,0,"(0, 4)",False
121,0,"(0, 4)",False
104,0,"(0, 4)",False
115,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
104,0,"(0, 4)",False
95,0,"(0, 4)",False
62,0,"(0, 4)",True
46,0,"(0, 4)",True
62,0,"(0, 4)",False
32,0,"(0, 4)",True
104,0,"(0, 5)",False
104,0,"(0, 5)",False
121,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
110,0,"(0, 5)",False
107,0,"(0, 5)",False
110,0,"(0, 5)",False
98,0,"(0, 5)",False
108,0,"(0, 5)",False
117,0,"(0, 5)",False
106,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
110,0,"(0, 5)",False
98,0,"(0, 5)",False
98,0,"(0, 5)",False
104,0,"(0, 5)",False
117,0,"(0, 5)",False
106,0,"(0, 5)",False
115,0,"(0, 5)",False
117,0,"(0, 5)",False
108,0,"(0, 5)",False
107,0,"(0, 5)",False
117,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
117,0,"(0, 5)",False
108,0,"(0, 5)",False
98,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
108,0,"(0, 5)",False
117,0,"(0, 5)",False
108,0,"(0, 5)",False
44,0,"(0, 5)",False
107,0,"(0, 5)",False
110,0,"(0, 5)",False
110,0,"(0, 5)",False
108,0,"(0, 5)",False
117,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
98,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
110,0,"(0, 5)",False
98,0,"(0, 5)",False
108,0,"(0, 5)",False
117,0,"(0, 5)",False
110,0,"(0, 5)",False
107,0,"(0, 5)",False
98,0,"(0, 5)",False
110,0,"(0, 5)",False
117,0,"(0, 5)",False
107,0,"(0, 5)",False
117,0,"(0, 5)",False
117,0,"(0, 5)",False
228,0,"(0, 5)",False
97,0,"(0, 5)",True
121,0,"(0, 5)",True
228,0,"(0, 5)",False
97,0,"(0, 5)",True
121,0,"(0, 5)",True
32,0,"(0, 5)",True
228,0,"(0, 5)",False
97,0,"(0, 5)",True
121,0,"(0, 5)",True
32,0,"(0, 5)",True
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
115,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
115,0,"(0, 5)",False
104,0,"(0, 5)",False
98,0,"(0, 5)",False
115,0,"(0, 5)",False
104,0,"(0, 5)",False
98,0,"(0, 5)",False
104,0,"(0, 5)",False
108,0,"(0, 5)",False
121,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
32,0,"(0, 5)",True
101,0,"(0, 5)",False
121,0,"(0, 5)",True
32,0,"(0, 5)",True
104,0,"(0, 5)",False
115,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
98,0,"(0, 5)",False
104,0,"(0, 5)",False
106,0,"(0, 5)",False
98,0,"(0, 5)",False
108,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
108,0,"(0, 5)",False
104,0,"(0, 5)",False
32,0,"(0, 5)",True
98,0,"(0, 5)",False
98,0,"(0, 5)",False
32,0,"(0, 5)",True
107,0,"(0, 5)",False
44,0,"(0, 5)",False
13,0,"(0, 5)",True
101,0,"(0, 5)",False
107,0,"(0, 5)",False
101,0,"(0, 5)",False
121,0,"(0, 5)",True
32,0,"(0, 5)",True
101,0,"(0, 5)",False
121,0,"(0, 5)",True
101,0,"(0, 5)",False
121,0,"(0, 5)",True
32,0,"(0, 5)",True
104,0,"(0, 5)",False
104,0,"(0, 5)",False
104,0,"(0, 5)",False
108,0,"(0, 5)",False
104,0,"(0, 5)",False
110,0,"(0, 5)",False
32,0,"(0, 5)",True
121,0,"(0, 5)",False
32,0,"(0, 5)",True
32,0,"(0, 5)",True
32,0,"(0, 5)",True
27,0,"(0, 5)",True
110,0,"(0, 5)",False
32,0,"(0, 5)",True
121,0,"(0, 5)",False
32,0,"(0, 5)",True
104,0,"(0, 5)",False
104,0,"(0, 5)",False
107,0,"(0, 5)",False
241,0,"(0, 5)",False
121,0,"(0, 5)",True
